1278,3.23,EE
1279,2.78,BU
1280,2.96,BU
1281,3.49,EE
1282,2.61,BU
1283,3.26,PB
1284,3.9,BU
1285,3.08,EE
1286,3.06,BU
1287,2.67,CE
1288,3.63,M
1289,2.54,CS
1290,2.94,PB
1291,3.01,CE
1292,3.03,PB
1293,2.73,C
1294,2.97,PB
1295,2.79,PB
1296,3.64,CE
1297,2.69,M
1298,3.48,PB
1299,3.11,CS
1300,2.92,CS
1301,2.59,BU
1302,2.9,BU
1303,3.61,CS
1304,3.18,BI
1305,3.94,EE
1306,2.81,BI
1307,3.67,PB
1308,2.74,CS
1309,2.54,CE
1310,3.41,M
1311,3.33,BU
1312,3.53,CS
1313,3.88,M
1314,3.29,BI
1315,3.58,M
1316,3.72,PB
1317,2.61,M
1318,3.37,C
1319,3.24,M
1320,2.84,EE
1321,2.55,BI
1322,3.71,CS
1323,2.55,M
1324,2.99,BU
1325,3.31,EE
1326,2.62,M
1327,3.33,M
1328,3.55,M
1329,2.72,C
1330,3.75,C
1331,3.83,BU
1332,3.44,BU
1333,3.94,PB
1334,3.98,BI
1335,2.7,EE
1336,3.4,PB
1337,3.68,M
1338,3.87,CE
1339,3.4,PB
1340,3.49,CS
1341,3.49,PB
1342,2.65,EE
1343,3.08,BI
1344,3.71,C
1345,3.32,BU
1346,3.17,CS
1347,3.17,M
1348,2.6,BU
1349,3.85,BI
1350,3.29,EE
1351,3.66,PB
1352,2.67,CE
1353,2.73,EE
1354,2.98,C
1355,3.92,M
1356,2.78,BU
1357,3.62,M
1358,3.52,C
1359,3.58,EE
1360,3.6,BI
1361,3.09,EE
1362,3.47,CS
1363,3.93,BU
1364,3.65,CS
1365,3.57,C
1366,3.55,BU
1367,3.79,BI
1368,3.94,CE
1369,3.06,CS
1370,3.17,C
1371,2.62,BI
1372,3.38,BI
1373,2.8,EE
1374,2.65,CS
1375,3.42,EE
1376,3.54,C
1377,3.37,PB
1378,2.6,CS
1379,3.84,BI
1380,2.58,CE
1381,3.87,EE
1382,3.4,EE
1383,3.7,C
1384,2.59,C
1385,2.99,BU
1386,3.78,BI
1387,2.86,CE
1388,3.86,BU
1389,2.62,M
1390,2.6,C
1391,3.61,CE
1392,2.6,BI
1393,2.82,CS
1394,2.91,EE
1395,2.9,CE
1396,2.63,CS
1397,3.24,EE
1398,2.67,PB
1399,3.6,BI
1400,3.88,C
1401,2.88,C
1402,3.07,CE
1403,2.58,C
1404,2.68,C
1405,2.52,C
1406,3.4,CS
1407,3.78,BI
1408,3.2,M
1409,2.88,CE
1410,3.69,BI
1411,3.43,C
1412,3.31,CE
1413,2.93,C
1414,3.44,CS
1415,2.58,CE
1416,2.75,EE
1417,2.6,BU
1418,3.4,BI
1419,3.27,CE
1420,2.99,BU
1421,3.79,BU
1422,2.64,CS
1423,3.81,PB
1424,2.71,BU
1425,2.69,PB
1426,3.52,PB
1427,3.63,PB
1428,3.4,BI
1429,2.73,C
1430,3.47,EE
1431,3.53,PB
1432,3.42,C
1433,3.65,EE
1434,3.93,CE
1435,3.56,M
1436,3.42,CS
1437,3.93,M
1438,2.96,EE
1439,2.68,EE
1440,3.72,BU
1441,3.05,C
1442,3.55,CE
1443,3.09,CE
1444,3.23,M
1445,2.96,PB
1446,3.02,CS
1447,2.87,M
1448,2.72,CE
1449,3.41,BU
1450,3.62,EE
1451,2.67,M
1452,3.87,EE
1453,3.93,CS
1454,2.74,CE
1455,3.27,BI
1456,2.89,C
1457,3.29,BI
1458,3.77,BI
1459,3.21,PB
1460,2.53,CE
1461,3.21,BU
1462,3.89,PB
1463,3.31,M
1464,3.88,EE
1465,2.53,BI
1466,3.65,CE
1467,3.76,PB
1468,2.98,CS
1469,3.34,CE
1470,3.33,CE
1471,3.75,EE
1472,2.89,EE
1473,2.76,C
1474,3.69,CE
1475,3.86,M
1476,3.59,CE
1477,3.71,EE
1478,2.92,PB
1479,2.68,EE
1480,3.36,PB
1481,3.22,M
1482,3.08,CS
1483,2.85,C
1484,3.7,CE
1485,3.41,BU
1486,3.56,CS
1487,2.86,BI
1488,3.7,BU
1489,3.32,CE
1490,3.12,EE
1491,3.98,BU
1492,3.29,CS
1493,3.42,BU
1494,3.13,PB
1495,3.59,C
1496,3.11,PB
1497,3.77,M
1498,2.9,C
1499,3.4,BI
1500,2.74,M
1501,3.03,CS
1502,3.5,M
1503,3.65,EE
1504,3.43,PB
1505,2.78,M
1506,3.25,CE
1507,3.6,EE
1508,2.74,M
1509,3.18,EE
1510,3.3,BI
1511,3.97,BU
1512,3.78,CE
1513,3.7,M
1514,2.56,C
1515,2.69,BI
1516,3.56,BU
1517,3.98,BI
1518,3.92,EE
1519,3.18,EE
1520,3.09,PB
1521,3.58,BI
1522,3.01,BI
1523,3.76,CS
1524,3.55,PB
1525,2.69,BU
1526,3.65,C
1527,3.28,BU
1528,3.41,BU
1529,3.11,C
1530,3.49,PB
1531,2.63,BU
1532,2.64,CE
1533,3.36,BU
1534,3.23,BU
1535,2.94,BU
1536,2.93,BU
1537,3.19,CS
1538,3.71,M
1539,2.69,PB
1540,3.81,PB
1541,3.21,C
1542,3.98,BI
1543,3.27,C
1544,2.85,BI
1545,2.51,C
1546,2.86,EE
1547,2.51,CE
1548,2.66,EE
1549,2.57,CE
1550,3.13,BI
1551,2.76,CE
1552,3.41,BI
1553,3.59,CS
1554,2.5,EE
1555,3.28,BU
1556,2.74,BI
1557,2.84,EE
1558,2.81,CS
1559,2.9,M
1560,2.8,BU
1561,3.79,EE
1562,3.37,EE
1563,3.11,CS
1564,3.3,BI
1565,3.97,CE
1566,2.96,CE
1567,3.3,C
1568,3.58,BU
1569,3.69,M
1570,3.59,C
1571,2.63,C
1572,3.49,BU
1573,2.81,PB
1574,3.09,C
1575,2.93,M
1576,3.28,PB
1577,3.02,M
1578,3.58,CS
1579,2.73,M
1580,2.91,M
1581,2.73,EE
1582,3.68,CS
1583,3.08,EE
1584,3.44,CE
1585,3.97,EE
1586,2.93,M
1587,3.3,BI
1588,3.11,CE
1589,3.41,M
1590,3.63,C
1591,2.63,BI
1592,3.36,C
1593,3.36,CE
1594,2.78,M
1595,3.54,CE
1596,3.03,C
1597,2.8,EE
1598,3.86,CE
1599,3.8,EE
1600,3.55,CS
1601,3.14,CS
1602,3.08,CE
1603,2.91,M
1604,3.27,CE
1605,2.72,C
1606,3.88,PB
1607,3.29,CE
1608,3.73,EE
1609,3.57,BI
1610,3.66,BI
1611,3.45,BI
1612,3.37,BI
1613,3.9,BI
1614,3.19,M
1615,3.35,C
1616,3.25,CS
1617,2.96,M
1618,2.72,C
1619,3.98,BU
1620,2.99,M
1621,3.16,BI
1622,3.16,BI
1623,3.33,CE
1624,2.87,PB
1625,3.21,BI
1626,2.62,CE
1627,3.19,M
1628,3.85,M
1629,3.99,BU
1630,2.72,CS
1631,2.9,BI
1632,3.75,PB
1633,3.56,CE
1634,3.15,CS
1635,2.76,M
1636,3.34,BI
1637,3.66,EE
1638,3.35,EE
1639,3.39,BI
1640,2.56,EE
1641,3.06,PB
1642,2.63,C
1643,2.91,PB
1644,3.53,BI
1645,3.96,C
1646,3.21,PB
1647,3.65,EE
1648,2.9,BU
1649,3.1,BI
1650,2.72,PB
1651,2.86,CE
1652,3.9,C
1653,2.58,EE
1654,2.93,EE
1655,3.86,M
1656,3.51,M
1657,3.92,CS
1658,3.28,BU
1659,3.97,BU
1660,3.48,BI
1661,2.77,C
1662,3.29,BU
1663,2.57,PB
1664,3.76,EE
1665,2.75,EE
1666,2.61,CS
1667,2.61,BU
1668,3.92,M
1669,3.8,CS
1670,4.0,CS
1671,3.65,PB
1672,3.12,M
1673,3.86,BI
1674,3.66,CE
1675,2.85,BU
1676,3.96,CE
1677,3.56,EE
1678,2.77,EE
1679,3.79,EE
1680,3.59,EE
1681,3.19,BI
1682,3.18,EE
1683,2.67,CS
1684,3.6,M
1685,3.51,PB
1686,3.08,CS
1687,2.8,EE
1688,3.93,CS
1689,3.76,BI
1690,3.39,CS
1691,2.53,C
1692,3.83,CS
1693,3.15,CS
1694,2.99,BI
1695,3.2,C
1696,2.58,PB
1697,3.36,M
1698,3.1,M
1699,3.1,PB
1700,2.68,CE
1701,3.5,C
1702,2.95,PB
1703,3.5,BI
1704,3.55,EE
1705,2.68,BU
1706,3.93,EE
1707,3.72,CS
1708,3.77,BI
1709,2.69,CS
1710,2.79,CS
1711,3.0,C
1712,2.67,M
1713,3.3,M
1714,3.72,C
1715,2.71,EE
1716,3.02,CS
1717,3.82,PB
1718,3.57,CS
1719,3.93,BU
1720,3.82,CS
1721,2.52,C
1722,3.43,CE
1723,3.32,BI
1724,3.92,EE
1725,3.63,PB
1726,3.69,CS
1727,3.47,M
1728,3.55,CE
1729,3.19,C
1730,3.12,BI
1731,3.6,CE
1732,2.66,C
1733,3.18,CS
1734,2.72,PB
1735,2.54,BU
1736,3.26,PB
1737,2.75,BU
1738,3.18,C
1739,3.88,M
1740,2.97,CE
1741,3.62,C
1742,2.73,EE
1743,2.92,PB
1744,2.98,BI
1745,2.62,BU
1746,2.52,EE
1747,3.0,M
1748,3.7,PB
1749,2.8,EE
1750,2.51,PB
1751,3.75,CS
1752,3.86,M
1753,4.0,PB
1754,3.2,EE
1755,3.7,BI
1756,3.3,EE
1757,3.69,BI
1758,3.72,BU
1759,3.12,C
1760,3.15,CS
1761,3.39,CS
1762,2.89,M
1763,2.91,CE
1764,2.81,CS
1765,3.96,EE
1766,3.77,M
1767,2.66,C
1768,2.87,BI
1769,3.4,BU
1770,2.62,M
1771,3.51,M
1772,3.13,EE
1773,2.99,BU
1774,3.61,BI
1775,3.91,CS
1776,2.66,BI
1777,2.83,C
1778,2.95,BI
1779,2.65,PB
1780,3.97,BU
1781,2.94,M
1782,3.08,CS
1783,3.64,EE
1784,3.17,C
1785,2.89,BU
1786,2.82,BI
1787,3.07,C
1788,3.45,CS
1789,3.79,CE
1790,3.5,PB
1791,3.2,C
1792,3.4,CS
1793,3.86,EE
1794,2.84,PB
1795,3.96,EE
1796,3.42,BI
1797,3.02,PB
1798,3.78,C
1799,3.1,M
1800,2.8,EE
1801,3.51,BI
1802,2.56,BI
1803,3.62,C
1804,3.97,PB
1805,3.81,PB
1806,3.25,BU
1807,3.06,EE
1808,3.74,PB
1809,2.84,PB
1810,2.89,BI
1811,3.39,M
1812,3.73,M
1813,3.01,M
1814,2.61,BI
1815,2.56,M
1816,2.68,BU
1817,3.2,M
1818,3.46,CE
1819,3.5,CE
1820,3.14,CE
1821,3.73,M
1822,2.94,BI
1823,3.14,CE
1824,3.66,BU
1825,3.04,M
1826,3.88,BU
1827,2.58,M
1828,3.26,CS
1829,3.65,CS
1830,2.7,CS
1831,2.6,BI
1832,2.85,EE
1833,3.31,CE
1834,3.8,CE
1835,3.76,CS
1836,2.65,CE
1837,3.16,CS
1838,3.91,CE
1839,3.63,BU
1840,2.73,PB
1841,3.51,CS
1842,3.57,BU
1843,2.77,BI
1844,3.52,BI
1845,2.59,BI
1846,3.73,CS
1847,3.98,BU
1848,2.95,CS
1849,3.14,BI
1850,2.6,C
1851,2.85,BI
1852,3.76,PB
1853,3.37,CS
1854,3.4,EE
1855,2.87,M
1856,2.6,CS
1857,2.98,EE
1858,2.74,EE
1859,2.93,M
1860,2.62,PB
1861,3.55,CS
1862,3.96,C
1863,3.39,CE
1864,3.46,C
1865,3.59,BI
1866,3.36,BI
1867,3.8,CE
1868,2.61,PB
1869,2.66,CE
1870,3.15,BU
1871,3.62,M
1872,2.96,BU
1873,3.78,PB
1874,2.55,PB
1875,3.17,C
1876,3.02,CE
1877,3.76,PB
1878,3.23,M
1879,3.26,EE
1880,3.38,BU
1881,2.62,BU
1882,2.6,M
1883,3.47,BU
1884,2.66,BI
1885,3.38,BU
1886,2.96,CS
1887,3.21,C
1888,3.48,C
1889,3.74,C
1890,2.78,BU
1891,3.42,BI
1892,3.95,PB
1893,3.81,M
1894,3.54,EE
1895,2.83,EE
1896,3.4,M
1897,3.26,BU
1898,2.9,BU
1899,2.87,M
1900,2.57,BU
1901,3.8,C
1902,3.06,C
1903,3.36,M
1904,2.91,PB
1905,3.73,CS
1906,3.2,BU
1907,2.91,EE
1908,3.0,EE
1909,3.34,CE
1910,2.85,PB
1911,2.8,C
1912,3.51,BU
1913,2.5,EE
1914,3.21,BU
1915,2.83,CE
1916,3.93,CS
1917,3.71,EE
1918,3.73,M
1919,3.81,C
1920,2.6,CE
1921,3.05,CS
1922,3.15,C
1923,3.23,PB
1924,3.53,PB
1925,3.6,CE
1926,3.63,BU
1927,3.34,CS
1928,3.63,C
1929,3.32,CS
1930,3.95,CS
1931,3.96,BI
1932,2.52,BU
1933,3.47,M
1934,2.69,CS
1935,2.61,CE
1936,3.35,C
1937,3.6,C
1938,3.89,EE
1939,3.1,CE
1940,3.66,PB
1941,3.29,CE
1942,3.9,CE
1943,3.15,EE
1944,2.54,CS
1945,2.69,M
1946,2.96,EE
1947,2.76,BI
1948,3.65,BU
1949,3.69,CE
1950,3.46,BI
1951,3.94,EE
1952,3.63,C
1953,3.37,C
1954,3.55,CS
1955,3.43,C
1956,3.18,EE
1957,3.68,CE
1958,3.7,M
1959,2.51,CE
1960,3.21,EE
1961,3.09,BI
1962,3.96,BI
1963,3.66,CE
1964,3.45,PB
1965,2.76,CS
1966,2.95,CE
1967,3.26,BU
1968,3.9,C
1969,3.76,BI
1970,3.6,CS
1971,2.68,CS
1972,3.39,EE
1973,2.59,EE
1974,2.84,BU
1975,3.86,CS
1976,2.54,C
1977,3.88,C
1978,3.97,C
1979,3.57,EE
1980,3.12,EE
1981,2.8,CS
1982,3.74,C
1983,3.73,PB
1984,3.08,M
1985,3.16,BU
1986,3.82,PB
1987,3.18,CE
1988,3.99,CE
1989,2.95,BU
1990,2.67,CS
1991,3.01,M
1992,2.76,PB
1993,3.0,PB
1994,2.99,BI
1995,3.97,CE
1996,3.05,BI
1997,2.67,BU
1998,3.62,PB
1999,3.03,CS
